ImageNumber,ObjectNumber,Metadata_cell,Metadata_hour,Metadata_site,Metadata_treatment,Metadata_treatment,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Texture_AngularSecondMoment_BF1_5_00_256,Texture_AngularSecondMoment_BF1_5_01_256,Texture_AngularSecondMoment_BF1_5_02_256,Texture_AngularSecondMoment_BF1_5_03_256,Texture_Contrast_BF1_5_00_256,Texture_Contrast_BF1_5_01_256,Texture_Contrast_BF1_5_02_256,Texture_Contrast_BF1_5_03_256,Texture_Correlation_BF1_5_00_256,Texture_Correlation_BF1_5_01_256,Texture_Correlation_BF1_5_02_256,Texture_Correlation_BF1_5_03_256,Texture_DifferenceEntropy_BF1_5_00_256,Texture_DifferenceEntropy_BF1_5_01_256,Texture_DifferenceEntropy_BF1_5_02_256,Texture_DifferenceEntropy_BF1_5_03_256,Texture_DifferenceVariance_BF1_5_00_256,Texture_DifferenceVariance_BF1_5_01_256,Texture_DifferenceVariance_BF1_5_02_256,Texture_DifferenceVariance_BF1_5_03_256,Texture_Entropy_BF1_5_00_256,Texture_Entropy_BF1_5_01_256,Texture_Entropy_BF1_5_02_256,Texture_Entropy_BF1_5_03_256,Texture_InfoMeas1_BF1_5_00_256,Texture_InfoMeas1_BF1_5_01_256,Texture_InfoMeas1_BF1_5_02_256,Texture_InfoMeas1_BF1_5_03_256,Texture_InfoMeas2_BF1_5_00_256,Texture_InfoMeas2_BF1_5_01_256,Texture_InfoMeas2_BF1_5_02_256,Texture_InfoMeas2_BF1_5_03_256,Texture_InverseDifferenceMoment_BF1_5_00_256,Texture_InverseDifferenceMoment_BF1_5_01_256,Texture_InverseDifferenceMoment_BF1_5_02_256,Texture_InverseDifferenceMoment_BF1_5_03_256,Texture_SumAverage_BF1_5_00_256,Texture_SumAverage_BF1_5_01_256,Texture_SumAverage_BF1_5_02_256,Texture_SumAverage_BF1_5_03_256,Texture_SumEntropy_BF1_5_00_256,Texture_SumEntropy_BF1_5_01_256,Texture_SumEntropy_BF1_5_02_256,Texture_SumEntropy_BF1_5_03_256,Texture_SumVariance_BF1_5_00_256,Texture_SumVariance_BF1_5_01_256,Texture_SumVariance_BF1_5_02_256,Texture_SumVariance_BF1_5_03_256,Texture_Variance_BF1_5_00_256,Texture_Variance_BF1_5_01_256,Texture_Variance_BF1_5_02_256,Texture_Variance_BF1_5_03_256
5,2,MCF7,0,4,0.5xroi,0.5xroi,27912,35908,1612,1232,1421,1044,1517.143486672399,1136.5350386930352,1.148795058736898,28215,0.29374852835950316,188.5170076482434,1,0.7773198173109056,0.8704772817350916,192.9725011502599,198.40614909825754,90.78546139112804,31.21288003497629,27.459060435491963,181.99577340823478,184.45908207993085,-40.9796515,634.7777413171634,0.9892610313662945,0.313415657913443,0.2949804652375456,0.30741288291099683,0.29174845752900636,0.34984611961882156,0.4242058856776818,0.34843089249944365,0.414827923789442,0.37267082229945814,0.23640229709409635,0.3750379085344365,0.257183471974444,0.9674004592007522,1.0471615786522048,0.9548588905367912,1.0315690141396556,0.07154399843566366,0.06355120364639681,0.07035167646345934,0.06397767298306604,2.1267494198045633,2.1896026075219925,2.1292218184618057,2.190214418288989,-0.099016328,-0.038987411,-0.096518008,-0.044259904,0.4457862334570546,0.28875889033615315,0.4406895640314682,0.3072088450157011,0.8363343097630611,0.8051697501789821,0.831393278433118,0.805915355071918,3.4888575772182877,3.4991521911149635,3.4893167148898283,3.491942164319602,1.7379290819463726,1.7152692326171979,1.756503645109946,1.73319419648104,0.7655049019968878,0.6868657795809927,0.7666155951438647,0.7020775518926303,0.2788377554039272,0.27776791631467024,0.27876162191082576,0.27922636892051766
6,1,MCF7,0,0,1xroi,1xroi,35485,46161,401,629,194,406,298.2620543891785,517.647935747499,1.119754090510935,35709,0.5092518216241514,212.5580044245035,1,0.7687225146768918,0.8930532234481124,229.17610094230068,230.82460874005614,98.88377015466189,35.127947636421375,31.04834939252005,197.47326985618156,197.2329764826775,-30.90262432,706.6244584051392,0.9937270716065978,0.29144753067581913,0.27800785980583054,0.2957813807626841,0.28987763318221144,0.4177771312190864,0.5032619926199262,0.39219784047370243,0.4324823943661972,0.19588295790941918,0.03666641129057557,0.24357172640649974,0.16742027306379081,1.0365445862760356,1.107260405494354,1.0069159200554134,1.0528218024671578,0.06387187403945613,0.05798002236352991,0.06593924662954238,0.06278542996043554,2.0845031114095214,2.1190194730136525,2.068694194165314,2.091076973400076,-0.031257348,-0.005890624,-0.043642877,-0.025073847,0.25307599667676905,0.11154004285066696,0.29692838961470935,0.22740271072410648,0.8057404713412861,0.7721033210332102,0.814350400557297,0.8010123239436621,3.353884201338376,3.3491365313653136,3.35632183908046,3.3561326291079814,1.6236454418730337,1.5607821128433965,1.641418050300236,1.6117110841991382,0.6213181978213989,0.5415723171525446,0.6447751394243628,0.6064148556489553,0.2597738322601204,0.26120857744311854,0.2592432449745177,0.25972431250378847
6,2,MCF7,0,0,1xroi,1xroi,42980,54731,823,826,594,587,709.5329222894369,705.4983248022336,1.1053693781203584,43222,0.3630211557806077,233.93126262369742,1,0.7852953536387056,0.9046749618670138,242.41245104961362,243.05760634055457,112.89375536317321,38.96709054940539,34.36568055487916,225.69839410299565,225.8752911404193,30.783313843720578,772.6660889654818,0.9944009994909999,0.3072013156919379,0.2841574375158818,0.3024107479215308,0.2862482066739282,0.3556539428024411,0.44515068758005666,0.35114138878929124,0.43307086614173235,0.39304860031397976,0.24392635388976464,0.3998911747151918,0.26495452178329093,0.9782189493982811,1.0810852832258306,0.9707933439760165,1.0649547480792934,0.06078269075433869,0.054046649107929376,0.05993456325003342,0.05506904535808832,2.123915566221446,2.2059049633117933,2.129551827856307,2.1981887789314785,-0.121796353,-0.054779974,-0.115231858,-0.062390784,0.4906906840449144,0.34181029494203113,0.4788037313134933,0.3633171649879421,0.8434753535253996,0.8108652291909827,0.8395610205358586,0.8161812256934642,3.3871724302979533,3.384029774995771,3.3888370981235814,3.384009691096305,1.730968295313288,1.7152136406279326,1.7503259187793954,1.7279588392779934,0.8162815465511528,0.73238192414426,0.8191176508861844,0.7452803487855508,0.29298387233839707,0.29438315293107964,0.29256475991887054,0.29458780373182014
6,3,MCF7,0,0,1xroi,1xroi,23167,29583,1481,892,1308,721,1394.8663184702377,808.1500410066042,1.150345155462355,23489,0.36688267981322864,171.7473159408307,1,0.7831186830274144,0.8693043085821254,178.23231661822157,183.19934497699495,82.3286098510111,28.336175977251347,25,166.1789652033381,165.8036815649359,-39.04698612,578.7005768508881,0.98629145557495,0.21198777725786816,0.20014259259238762,0.2142780702186334,0.20485139463217716,0.5948453608247424,0.6998126399488187,0.5607568827907812,0.653014789533561,0.25167116840033216,0.12155672056081494,0.29498414636526027,0.18168339416058304,1.219536653768475,1.2947120433093964,1.183856162062787,1.260328628545173,0.051334954183329055,0.04710369453696419,0.05286017681323619,0.04906852263858635,2.560531609974734,2.609948110797671,2.546626962364012,2.590958135651551,-0.047792447,-0.016703609,-0.058435789,-0.029674309,0.34326302804915565,0.20738940859627045,0.37699034680241045,0.273998514234306,0.7709128061802938,0.7409974436239788,0.7772550074643794,0.7550922840125812,3.1914388166741374,3.212996389891697,3.1894897318626136,3.2,1.9382785127671853,1.895663583554257,1.9559459105056256,1.9199583687219974,0.9949513587622008,0.8934891846051656,1.0300070125167498,0.9429806598407282,0.397449179896737,0.39832545613849524,0.39769097382688345,0.39899886234357185
6,4,MCF7,0,0,1xroi,1xroi,28859,37440,1324,974,1132,779,1227.0176374787761,878.2655324162306,1.118983871891604,29121,0.3353229065604186,191.6883408596153,1,0.7708066239316239,0.8936679295560659,197.56695390391363,198.4943324127921,92.63368717696602,31.88771240651298,28.071337695236398,184.55486988968892,186.12847090424503,-31.8472979,637.0264786586926,0.991003056213729,0.2522007872450905,0.2391988599482973,0.24961267613069346,0.23331875142688577,0.4208506670492039,0.5040605994391638,0.4267794423338829,0.5301099858434062,0.42573208053934636,0.31590301731834314,0.416433024087951,0.2653672732194732,1.0498355701286646,1.1341497433529122,1.0548108902430002,1.151835235960739,0.059652363040394,0.05467277547605016,0.05890116727219588,0.05318129494896754,2.406022906583255,2.4759545034044743,2.4116819909700182,2.4795214021205396,-0.111877447,-0.062217075,-0.104586267,-0.043414249,0.49807942200139416,0.3834023918663023,0.48339746488478386,0.32279608519136965,0.8120771346840271,0.7863396336356023,0.8080280983442046,0.7752317261435773,3.4411490460479133,3.4471393714264904,3.4343057845315745,3.422701368470725,1.955127796414135,1.9224654786958593,1.9469686081492834,1.9087600976084305,1.0448438382070186,0.9695918568638877,1.0358785213621395,0.9130873194728828,0.36642362631405634,0.36841311407576294,0.3656644909240061,0.36079932632907186
6,5,MCF7,0,0,1xroi,1xroi,22650,29356,1451,1537,1287,1358,1368.9940397350992,1448.5363796909492,1.1116454996677831,22823,0.4066123053226967,169.82012745328933,1,0.7715628832265976,0.8995673533503724,177.70552680594452,178.4432682955566,81.39410298049853,28.312811176027814,25,162.7857487619847,162.35191256299933,-13.1705587,562.4995667241114,0.9924199272663541,0.22882401450881146,0.2116843347870308,0.23561816216551962,0.20877998593269104,0.4978629532607196,0.625017502917153,0.4674301420064131,0.6520605355064027,0.42916733427509096,0.28678477075782627,0.4632791785317138,0.25640523705508994,1.13874403460085,1.2514794919786938,1.1090306773381304,1.269564077163213,0.05164204349713475,0.046518073799097656,0.05345745442291612,0.045556471295396375,2.5435360552325026,2.6267829276580947,2.514869683388814,2.6377449544103477,-0.111653791,-0.056923151,-0.132057176,-0.046073216,0.5096713894962971,0.37768592515828275,0.5470254991593638,0.34200738745564824,0.7988215829555316,0.7689090534696958,0.8090517636280348,0.7609699376840375,3.147892825957075,3.159626604434072,3.1480531378836463,3.150128055878928,2.0117033911522673,1.986498363370997,2.0105675427759575,1.9786162816130122,1.2464764412918843,1.1276582036329295,1.2743697782116392,1.1017456180603702,0.43608484863815145,0.4381689266375206,0.43544998005451196,0.4384515383916918
7,1,MCF7,0,1,1xroi,1xroi,24781,31635,798,1015,613,844,706.8043662483354,927.4882369557322,1.1143657553905177,24963,0.39372466050156757,177.62924634778494,1,0.7833412359728149,0.8973714376655092,185.41882910376157,186.6815470259447,84.81155581640984,29.507511127251398,26,170,170.44225767608467,-80.11989549,589.0853531617383,0.9927092096302528,0.2655970954397699,0.25899309858934033,0.2664082580521133,0.25776367878517825,0.47797375240324347,0.5648380644337575,0.47681924882629106,0.5338064680634056,0.20217034787824217,0.06050010953675198,0.2084681972830246,0.11658947634991416,1.1048123911198722,1.181600451197143,1.1076249470083477,1.1523178898077593,0.06026403473179367,0.05557278099042937,0.060656977439193606,0.05679041584161004,2.2694238604907215,2.2975182275631485,2.270714361754307,2.298705311151016,-0.030739451,-0.010657983,-0.035663688,-0.015144307,0.2615304548205799,0.15594084030827324,0.2813266098313861,0.18566048269495747,0.7910056006018555,0.7671702770566454,0.7940350435949026,0.7721601291912796,3.3858563905374908,3.3883474486104608,3.378311535881959,3.379754366580255,1.7471697882858372,1.681369556469366,1.7439190015813402,1.7117125562894169,0.7202112263879403,0.6375847781176152,0.7279819914765788,0.6747063439819367,0.2995462446977961,0.30060571063784103,0.30120031007571857,0.30212820301133414
7,2,MCF7,0,1,1xroi,1xroi,26040,33540,875,1391,703,1196,789.8405529953917,1292.2965437788018,1.1501010466956694,26395,0.5192191016187111,182.0855780804829,1,0.776386404293381,0.8694888182852094,197.05280051312732,196.0025510038071,83.43260753446461,29.868599569408065,26.40075756488817,169.55439285483413,168.40943541227006,-18.23167133,613.4701294725885,0.9865504830460314,0.21647845982047245,0.20662971843753414,0.21459062134897186,0.2089262218935956,0.5881437746838473,0.7211441072803144,0.6008501847364031,0.6743444937474788,0.20214501642042743,0.025325613849946266,0.18394893937599033,0.08853827023112898,1.208454782195257,1.2896382575272753,1.2136493945483424,1.2609755976984325,0.05094116728573079,0.04678680496808852,0.050411398825416315,0.04804512519479436,2.516856376593914,2.5555972562162212,2.5225567173077423,2.5500857235863825,-0.030416655,-0.003528069,-0.024231004,-0.007713173,0.2734810820025305,0.09482398866866731,0.24494573028641176,0.13982753355861557,0.7647624366697252,0.725030087390464,0.7587270131126623,0.7374109579289562,3.2909801731359956,3.2918202811651747,3.286957212665369,3.290237999193223,1.893068185658379,1.814084966080656,1.8848533701749361,1.84512603754261,0.8861686925897008,0.7586200427325362,0.8717296910300742,0.8053544814765932,0.36857811681838726,0.3699410375032124,0.36814496894161897,0.36992474380601736
7,3,MCF7,0,1,1xroi,1xroi,24783,31862,1196,1445,1018,1266,1106.5621998950894,1356.1444942097405,1.1063436331702665,24952,0.44817998864624486,177.6364141643586,1,0.7778231121712385,0.9038782978616372,187.9030614819021,188.3454273402994,83.73768566183328,29.550393688710827,26.019223662515376,166.87720036002523,167.97469065551903,-42.8334606,586.9848480983499,0.9932269958319975,0.23783295151177702,0.2249340189584691,0.23556418520986355,0.23084987127342846,0.5326105157401206,0.6473271378634154,0.5230820742476876,0.580684803796932,0.21328121155351742,0.051978759107706655,0.22952777891276088,0.144830689261864,1.1517936486355178,1.2397874125862063,1.142247393671857,1.1876577283170506,0.045919238831644116,0.04206817665905176,0.045800674262968695,0.04409637040089119,2.3962323853345295,2.4449586144068896,2.401084014943555,2.4236782054739616,-0.040049788,-0.008370301,-0.038217427,-0.020503402,0.3054296839271108,0.14262297964724294,0.2988449925628818,0.22128886863128805,0.7839952722382,0.7468771270702632,0.7816494844189394,0.7665079893980149,3.3169373744139317,3.308935118083383,3.307998158456452,3.3166793796084413,1.835410123038507,1.7676800780368516,1.842810488185938,1.8128166115342346,0.8213943041825225,0.7183113308572668,0.8347399469266694,0.7773732941853613,0.33850120498066083,0.34140961718016927,0.3394555052935906,0.3395145244955744
7,4,MCF7,0,1,1xroi,1xroi,29015,39188,1940,1915,1746,1713,1849.2512148888507,1817.1902119593315,1.1755202921858954,29310,0.5720877672677336,192.20573714249724,1,0.7404052260896192,0.8506871439373342,213.94277182465726,215.07673049402624,86.14522621712709,30.57172420095046,27.294688127912362,175.97854637551944,175.4742372494614,-39.46578995,654.6833329081849,0.9899351757079495,0.23859656313444932,0.22808407002060388,0.24301245995781337,0.23484116511643485,0.5109444742010356,0.626063249727372,0.48021249286936674,0.5475718354544472,0.23087745466250725,0.06068051817662518,0.2774662419621058,0.1754627718357885,1.1408452752357952,1.2342059133226406,1.1133301440151833,1.1726868253807656,0.054895124459319655,0.04969202743674763,0.05658709617055213,0.05299459301246479,2.36681827127134,2.4066097892944165,2.349233269888451,2.383765507777623,-0.043365703,-0.014313567,-0.058173676,-0.029655953,0.3155909594002766,0.184663182614609,0.3623537720358408,0.2631402970360271,0.7884358885493137,0.7550497145423054,0.7978404667628602,0.7770843362762417,3.2577396893411885,3.2629952744456556,3.2553836280661717,3.265890327000036,1.8175740174116104,1.7447085917591438,1.828842646051981,1.7967203073115943,0.8176980868536123,0.7069512609736766,0.8490333382830197,0.780620068441964,0.33216064026366077,0.3332536276752607,0.3323114577880961,0.3320479759741026
8,1,MCF7,0,10,1xroi,1xroi,42195,53217,761,990,518,771,638.7697831496623,878.2777106292215,1.112196823331087,42420,0.44723476482676183,231.78512158915677,1,0.7928857320029314,0.8991214315870354,245.11228045281507,244.63237725207185,109.03669107231748,38.50157048983533,34,218,219.23249397725348,74.97955712747394,767.938166904124,0.9946958981612447,0.3266835692258786,0.3127999432471595,0.3233033338168508,0.3114001432708429,0.4096306389605333,0.5013182210176174,0.4332357247437774,0.48409876543209884,0.24540248864048797,0.08334843449493147,0.20150410877977126,0.11208562698791545,1.0435680491876276,1.1403122792888098,1.0703600082041294,1.1205081724599173,0.062097187295496035,0.05611778149407968,0.06038312046260788,0.056473637148808625,2.116197210743158,2.1608416142408213,2.128490832110532,2.1607702826724973,-0.056316593,-0.02442885,-0.044302156,-0.020549399,0.3397192386481146,0.22811579021278122,0.3031981276162353,0.2094564519829919,0.824505128344588,0.7976751770068627,0.8172638015674792,0.7980517066085694,3.5182490632147547,3.5142540347419,3.5187408491947294,3.5165432098765432,1.6580721167643466,1.598278183976053,1.641961968389719,1.6191774380759762,0.6760624167256086,0.5924850077837096,0.6518937781312459,0.6063189147995729,0.2714232639215348,0.273450807200331,0.27128237571875635,0.2726044200579181
8,2,MCF7,0,10,1xroi,1xroi,25547,32208,994,1090,818,907,905.2118839785494,997.4870630602419,1.105257182562601,25721,0.27943565947749505,180.3536821064355,1,0.7931880278191754,0.9047667961600067,184.09889846309895,185.23768515072737,87.46427842267951,30.14201235175311,26.476404589747453,175,176.76521194835138,-15.53836165,595.6711395993652,0.993235099723961,0.2133140704835457,0.1964125134667551,0.21219592472442383,0.20222330255728424,0.537268593699253,0.7155698499092858,0.5474115214659261,0.6728328938694793,0.3735533801732164,0.16661939144705626,0.36651641222802434,0.2175474638512429,1.1694341923433034,1.3025350770934465,1.1811466823317964,1.2824755636730685,0.04910166126266286,0.04325043085452492,0.04880009653742754,0.04455813165292077,2.656967260311273,2.750227517448525,2.6694986469559803,2.726845073723831,-0.084979835,-0.019952457,-0.081430176,-0.037876641,0.4583314936354537,0.23220395310352807,0.45029271490675477,0.31610962001377063,0.780704678753606,0.7342632748299716,0.7799415270222898,0.7515774651983402,3.527768756089639,3.5404915058551873,3.513966027486114,3.5373681608437706,2.076387483033363,2.0047427480843845,2.0709912337728364,2.0229546132233005,1.1780207117097579,1.0017003686809431,1.1808464224887985,1.0469721109968155,0.42882232635225215,0.4293175546475565,0.4320644859886791,0.42995125121657285
9,1,MCF7,0,11,1xroi,1xroi,24858,31842,1423,527,1240,353,1331.8671252715424,439.5574060664575,1.1305049193965147,25201,0.2680968880885155,177.90499881404872,1,0.7806670435274167,0.8845605028714244,181.36819713102017,184.54809671194118,85.09406559801923,29.491468728331373,26,172.42361431160532,174.72866197485394,85.0713629744526,594.2569260369921,0.9863894289909131,0.21670078177987084,0.21476006970625586,0.21785186179369542,0.21362226711161586,0.6197623514696686,0.7119226364677441,0.6238148937058847,0.6850517212141767,0.16880212699188585,0.03852435601467399,0.16097456846196895,0.07777353505524182,1.2316048648901818,1.2981641848153356,1.2330939440416924,1.2677642675817273,0.049432830032239215,0.04636187489698185,0.049367615713905875,0.04736718347349995,2.5819069663624408,2.592701943299637,2.58123112155005,2.599752700481816,-0.020613443,-0.00637234,-0.019083503,-0.004992025,0.22881407232627937,0.12820993766272878,0.2202657889609836,0.11369360069414519,0.7536526505536548,0.7318750327462707,0.7522832413255993,0.7313751259364184,3.459370439858245,3.4722398948127413,3.46798646786117,3.48096489740546,1.9052472190013352,1.8323226624874258,1.8994591716733322,1.8591850551500118,0.8714887010065375,0.7689731946878275,0.8631838795312028,0.8005957791646239,0.37281276311905165,0.37022395778889283,0.37174969330927166,0.37141187509469864
9,2,MCF7,0,11,1xroi,1xroi,28360,36091,1123,715,936,522,1028.6948519040902,617.8155500705219,1.1118191800207191,28554,0.3326146545330581,190.0238761016342,1,0.7857914715580061,0.8994268294430436,195.68632782762316,196.23710148695125,92.02716990106781,31.74166638286196,28,184.04455982179968,184.54450110312993,-31.22920587,629.4701294725885,0.9932058555718989,0.23701582584432535,0.226994470422953,0.23416039933223035,0.23025959035594867,0.5031575104946159,0.6511067442808944,0.5279489516864174,0.5794378698224852,0.2578237140820357,0.04115447991078909,0.22417867761696625,0.14376414153892056,1.1285320786773307,1.2453558970823637,1.1507615451233812,1.1894394702725894,0.05018952308068546,0.04506426831587912,0.04943795631189975,0.04718429548213671,2.405548747266298,2.4529890320989347,2.418365176000904,2.4396185760701705,-0.044106844,-0.007789769,-0.036947428,-0.015627035,0.32064866114055623,0.1378408901420788,0.29498039451050445,0.19415299852688866,0.784457348047956,0.74267113781167,0.7797113311911961,0.759636603389649,3.334988136521263,3.3425901894627565,3.3264904284412036,3.3494822485207107,1.8567438937829261,1.7540275018550906,1.8465103697090925,1.809716676812122,0.8527400573515038,0.7069988746937117,0.8330576008655388,0.7740160041227497,0.33897439196152934,0.33952640474365126,0.340251638137989,0.33836346848630905
9,3,MCF7,0,11,1xroi,1xroi,27561,34776,1309,872,1120,688,1213.1443706686985,779.7875984180545,1.1020711580656148,27738,0.335136717485193,187.32793462921066,1,0.7925293305728088,0.9073824250652082,193.0143160875447,193.72403051764127,91.02197536858887,31.286028148702865,27.51363298439521,181.7264427649427,181.85220310104185,-56.20047475,617.8132752230961,0.9936188622106857,0.2359875153154231,0.21522214371246018,0.22984315629136295,0.21635976336867901,0.4243834690889982,0.5495017372379826,0.4493913435527503,0.5578013779452629,0.46561212507036553,0.30808041333015174,0.43264707943324826,0.29499833491700833,1.057781850087406,1.1739240570051344,1.0805443872605949,1.1825750199777565,0.05948299156741463,0.05254086954502829,0.05777014754167573,0.05218024226841383,2.5046368873052667,2.6056404964897677,2.530638916987744,2.6068705392491194,-0.134750815,-0.05977357,-0.114312499,-0.056969639,0.5510324999465641,0.38512584303827485,0.5140206554576652,0.37650500410238574,0.8119965466761759,0.7735647853887843,0.8028861454410439,0.7720084996428627,3.4822266431440267,3.4883738688862587,3.494627291854524,3.5028738913630995,2.031335495957938,2.0055092835687187,2.038515608298454,1.9983676763090417,1.163914054109405,1.038838144518186,1.134777265657318,1.024610141266118,0.3970743807996011,0.3970849704390429,0.39604215230251727,0.39560287980284325
9,4,MCF7,0,11,1xroi,1xroi,22755,28386,500,1421,329,1255,415.36822676334873,1335.922478576137,1.1100096036259148,22930,0.3055326015549771,170.21329513421867,1,0.8016275628831114,0.9008931064501049,174.5560823650966,176.86718180600946,82.46211251235322,28.383857863614427,25,165,166.20909254674132,-59.92235247,563.3868683519033,0.9923680767553423,0.20599554457054667,0.19605983573799285,0.20398201663851878,0.1976456058684226,0.6339794754846066,0.721467770439959,0.6401369863013697,0.7281076066790353,0.20646761797075358,0.10073635802511717,0.20081041903744437,0.09517267073963982,1.2427492302976713,1.2884791065782855,1.2420645380808697,1.3052161578095638,0.04608791171970012,0.043478450493387236,0.04599177299242709,0.04327905113325962,2.603536235424556,2.645925786342737,2.608544830276977,2.6424791418104006,-0.033237686,-0.006583509,-0.030849731,-0.010004204,0.29023652661964294,0.13162510834701052,0.2801474874893988,0.16192267913782135,0.7587262211261139,0.7241623529916821,0.75540389264241,0.7318371964170284,3.2989737742303302,3.3101571946795643,3.29337899543379,3.2982374768089056,1.9450263433265995,1.9043909237141006,1.9484177994270773,1.9012151961954076,0.9638872022768616,0.8831067653558744,0.9618283084172532,0.8812770419350091,0.3994666694403666,0.4011436339489576,0.400491323679657,0.40234616215351116
9,5,MCF7,0,11,1xroi,1xroi,23499,30420,675,1534,495,1365,582.4994680624708,1448.4889144218903,1.1063195087868762,23664,0.3626785410708908,172.9735704138976,1,0.7724852071005918,0.9038980078156085,179.32669923138025,180.18878988438766,82.86132994346639,28.78440347043552,25.45584412271571,165.9483782788903,167.11711666538224,80.60028670589774,571.5706345359768,0.9930273833671399,0.2169856472746195,0.1976372611879436,0.20731513810190122,0.2040419560500211,0.5506312351019687,0.7702072306450166,0.5976813133324483,0.6527010642597331,0.2982727774810139,0.027980924404004272,0.2408804213788988,0.17196734357352245,1.1844935335790543,1.3350810890857778,1.2122494281942124,1.259176062634465,0.053086780888044506,0.045296638390697426,0.0505699081615873,0.0485735043226397,2.5479072580715827,2.6250941989651935,2.5838136817986026,2.604452979512157,-0.060769416,-0.009145428,-0.036109179,-0.022498222,0.38417358310761857,0.154367687014079,0.3010657164241658,0.2398757700220308,0.781138767858163,0.7240178048432974,0.7603936145014225,0.7497119445919281,3.2829522380153615,3.2734816542567513,3.2801008894198858,3.2882033319861694,1.9576351911834453,1.8542060062039503,1.9489286379080115,1.922954412940093,1.0187285315759453,0.8145502087555627,0.9769884229378363,0.923809376950592,0.39233994166947905,0.3961893598501458,0.39366743406757054,0.3941276103025815
9,6,MCF7,0,11,1xroi,1xroi,24786,32037,434,1771,253,1594,343.1069151940612,1680.2020898894536,1.1270930318648589,25053,0.27319680875107893,177.64716534694762,1,0.7736679464369323,0.8872382063665374,181.18188621724693,181.8048404196104,85.90692637965812,29.575871991575905,26,173.0558514417342,174.28939408841433,-79.77513524,592.4995667241114,0.9893425937013531,0.25491098193393535,0.2531964048264486,0.26137159771344437,0.25324031562040394,0.5366496527487239,0.5607059323835849,0.5090239102215149,0.5890632308542756,0.10866940503268781,0.0666242068787004,0.14906867895400588,0.01951690920705105,1.152496021581508,1.1640838496713886,1.1312972511943857,1.189419434659404,0.05296126161499295,0.05188279962249908,0.05415877333879193,0.05073981314409273,2.298134067218525,2.304321035609782,2.28186156475178,2.3055129000023498,-0.012978449,-0.005392727,-0.020292451,-0.004622317,0.17197347011680308,0.11127832681970064,0.21378005545088336,0.10307595662633255,0.7720163707688749,0.7606011181848883,0.7807393029654389,0.7531995627693608,3.366371014977825,3.375675100999362,3.379422972237343,3.3768337798188544,1.7126102135778574,1.6928312605852978,1.7205647072476242,1.6604068650636572,0.6675043520140278,0.6407521223802526,0.6873685544389883,0.6125143106367901,0.301038501190686,0.30036451369095873,0.29909811616512494,0.30039438537276597
10,1,MCF7,0,12,1xroi,1xroi,50619,64740,494,724,234,475,365.42507754005413,596.4021414883739,1.1124176624083681,50887,0.37065054832949795,253.8702670951232,1,0.7818813716404078,0.8989429364462035,263.6418824571122,262.48809496813374,119.9208072020865,42.064160671899536,37.107950630558946,240.26813850025638,244.86330391323065,-66.14521277,841.193000900063,0.9947334289700709,0.32586574876254953,0.3160730719068606,0.3327774009292189,0.32058490113094884,0.4115323854660347,0.4699224996924591,0.3913096372594741,0.458789578173929,0.1661399387387904,0.05082523077426833,0.20307377720520386,0.06616370024125987,1.0338199346207233,1.0913766415729473,1.0140327765073962,1.079032435642221,0.0596942966157187,0.05584366341231578,0.061404980839495776,0.05656115913232318,2.0277400554062495,2.0511902604453107,2.010712978271455,2.0391487206332597,-0.024814195,-0.006314384,-0.035084612,-0.00825192,0.22287381096812045,0.1136176911679382,0.26322492092670374,0.12943979571730438,0.8112267947645703,0.7897071486978358,0.8198084976199365,0.7938451943949155,3.473872888564831,3.4732439414442116,3.479287901214542,3.480627929347715,1.5723984063344254,1.5262011516356184,1.578042666888516,1.5286124823546519,0.5755214490672991,0.5202481515476443,0.5907376992860929,0.5238014354597453,0.24676345863333138,0.24754266281002568,0.2455118341363911,0.24564775340841827
